Date,Time,Temp,pH ,ORP,EC,RES,TDS,Salinity,Pressure,D.O.,Turbidity
20-02-2020,09:05:19,20.28,8.91,210.1,456,2193,296,0.22,14.606,118.1,15.3
20-02-2020,09:05:29,20.28,8.91,209.8,454,2203,295,0.22,14.603,118.2,14.9
20-02-2020,09:05:39,20.28,8.92,209.9,454,2203,295,0.22,14.608,118.3,13.8
20-02-2020,09:05:49,20.28,8.92,209.8,454,2203,295,0.22,14.607,118.4,15.9
20-02-2020,09:05:59,20.28,8.92,210,455,2198,296,0.22,14.606,118.4,14.7
20-02-2020,09:06:09,20.28,8.91,210.2,455,2198,296,0.22,14.608,118.3,13
20-02-2020,09:06:19,20.28,8.9,210.5,457,2188,297,0.22,14.611,118.2,13.2
20-02-2020,09:06:29,20.28,8.88,210.7,459,2179,298,0.22,14.61,117.7,13.3
20-02-2020,09:06:39,20.28,8.87,210.8,459,2179,299,0.22,14.61,117.5,12.7
20-02-2020,09:06:49,20.28,8.89,210.3,458,2183,298,0.22,14.612,117.7,12.8
20-02-2020,09:06:59,20.29,8.91,210.1,457,2188,297,0.22,14.613,118.1,12.7
20-02-2020,09:07:09,20.28,8.9,210.2,458,2183,298,0.22,14.612,118,13.1
20-02-2020,09:07:19,20.28,8.9,209.9,457,2188,297,0.22,14.612,117.8,12.9
20-02-2020,09:07:29,20.28,8.89,210.2,458,2183,298,0.22,14.616,118,12.9
20-02-2020,09:07:39,20.28,8.9,209.9,457,2188,297,0.22,14.616,118.1,13.6
20-02-2020,09:07:49,20.28,8.89,210.1,458,2183,297,0.22,14.616,117.8,13.3
20-02-2020,09:07:59,20.29,8.91,209.5,455,2198,296,0.22,14.616,118,12.9
20-02-2020,09:08:09,20.29,8.91,209.6,455,2198,296,0.22,14.616,118.3,13
20-02-2020,09:08:19,20.29,8.92,209.4,455,2198,296,0.22,14.617,118.5,13.8
20-02-2020,09:08:29,20.29,8.91,209.7,457,2188,297,0.22,14.616,118.4,13.2
20-02-2020,09:08:39,20.29,8.88,210.2,458,2183,298,0.22,14.618,118.1,16.4
20-02-2020,09:08:49,20.29,8.87,210.4,460,2174,299,0.22,14.62,117.7,12.5
20-02-2020,09:08:59,20.29,8.88,210.1,460,2174,299,0.22,14.625,117.8,13.5
20-02-2020,09:09:09,20.29,8.85,210.7,458,2183,298,0.22,14.622,117.4,17
20-02-2020,09:09:19,20.27,8.85,210.7,462,2165,300,0.22,14.621,117.3,14.3
20-02-2020,09:09:29,20.24,8.84,210.8,462,2165,301,0.22,14.625,116.5,13.1
20-02-2020,09:09:39,20.22,8.85,210.6,464,2155,301,0.22,14.622,116.4,12.9
20-02-2020,09:09:49,20.22,8.84,210.6,464,2155,301,0.22,14.624,116.1,13.7
20-02-2020,09:09:59,20.27,8.84,210.2,463,2160,301,0.22,14.623,116.2,13.6
20-02-2020,09:10:09,20.27,8.85,210.1,463,2160,301,0.22,14.623,116.5,15.7
20-02-2020,09:10:19,20.27,8.84,210.4,463,2160,301,0.22,14.624,116.2,18.5
20-02-2020,09:10:29,20.25,8.85,210,464,2155,301,0.22,14.624,115.9,13
20-02-2020,09:10:39,20.27,8.85,209.9,463,2160,301,0.22,14.625,116.1,13.3
20-02-2020,09:10:49,20.3,8.83,210.3,464,2155,302,0.22,14.622,116,13
20-02-2020,09:10:59,20.31,8.82,210.2,465,2151,302,0.22,14.624,116.1,12.6
20-02-2020,09:11:09,20.32,8.84,209.5,461,2169,300,0.22,14.625,116.3,12.5
20-02-2020,09:11:19,20.32,8.94,207.5,453,2208,294,0.22,14.625,118.2,11.9
20-02-2020,09:11:29,20.32,8.94,207.5,452,2212,294,0.22,14.626,118.7,11.5
20-02-2020,09:11:39,20.31,8.96,207.5,452,2212,294,0.22,14.624,119.2,12.6
20-02-2020,09:11:49,20.3,8.97,207.2,452,2212,294,0.22,14.625,119.6,12.8
20-02-2020,09:11:59,20.31,8.95,207.7,453,2208,294,0.22,14.627,119.7,11.7
20-02-2020,09:12:09,20.31,8.95,207.7,453,2208,294,0.22,14.629,119.7,11.8
20-02-2020,09:12:19,20.32,8.94,208.1,453,2208,295,0.22,14.628,119.7,12.1
20-02-2020,09:12:29,20.32,8.94,208.2,453,2208,295,0.22,14.627,119.8,11.6
20-02-2020,09:12:39,20.32,8.93,208.4,455,2198,295,0.22,14.627,119.8,11.9
20-02-2020,09:12:49,20.32,8.93,208.2,453,2208,295,0.22,14.625,119.8,12.1
20-02-2020,09:12:59,20.32,8.94,208.4,453,2208,295,0.22,14.626,119.9,12.6
20-02-2020,09:13:09,20.32,8.94,208.5,453,2208,294,0.22,14.627,120,12.1
20-02-2020,09:13:19,20.32,8.94,208.5,453,2208,294,0.22,14.625,120,11.8
20-02-2020,09:13:29,20.32,8.94,208.6,453,2208,294,0.22,14.623,120.1,14
20-02-2020,09:13:39,20.32,8.94,208.5,453,2208,294,0.22,14.625,120.1,11.9
20-02-2020,09:13:49,20.33,8.94,208.7,452,2212,294,0.22,14.625,120.2,11.8
20-02-2020,09:13:59,20.33,8.94,208.6,453,2208,294,0.22,14.625,120.3,12
20-02-2020,09:14:09,20.33,8.95,208.6,452,2212,294,0.22,14.629,120.4,11.9
20-02-2020,09:14:19,20.33,8.95,208.8,452,2212,294,0.22,14.627,120.5,11.8
20-02-2020,09:14:29,20.33,8.95,208.8,452,2212,294,0.22,14.629,120.5,13.2
20-02-2020,09:14:39,20.33,8.96,208.7,452,2212,294,0.22,14.626,120.7,12
20-02-2020,09:14:49,20.32,8.97,208.5,452,2212,294,0.22,14.627,121,12
20-02-2020,09:14:59,20.32,8.97,208.6,452,2212,294,0.22,14.628,121.2,12.6
20-02-2020,09:15:09,20.32,8.98,208.6,452,2212,294,0.22,14.624,121.3,11.8
20-02-2020,09:15:19,20.32,8.97,208.8,452,2212,294,0.22,14.626,121.3,12.4
20-02-2020,09:15:29,20.32,8.97,208.8,452,2212,294,0.22,14.629,121.4,11.8
20-02-2020,09:15:39,20.32,8.97,208.9,452,2212,294,0.22,14.626,121.6,11.6
20-02-2020,09:15:49,20.32,8.98,208.9,452,2212,294,0.22,14.627,121.7,11.6
20-02-2020,09:15:59,20.32,8.98,208.9,452,2212,294,0.22,14.624,121.8,17.3
20-02-2020,09:16:09,20.32,8.98,208.9,452,2212,294,0.22,14.625,122,11.7
20-02-2020,09:16:19,20.32,8.98,209.2,452,2212,294,0.22,14.625,122.1,12.1
20-02-2020,09:16:29,20.32,8.98,209.1,452,2212,294,0.22,14.627,122,15.3
20-02-2020,09:16:39,20.32,8.98,209.2,452,2212,294,0.22,14.625,122.1,11.9
20-02-2020,09:16:49,20.32,8.97,209.5,452,2212,294,0.22,14.623,122,11.8
20-02-2020,09:16:59,20.33,8.97,209.7,452,2212,294,0.22,14.624,121.9,18
20-02-2020,09:17:09,20.33,8.96,210,452,2212,294,0.22,14.623,121.7,13.4
20-02-2020,09:17:19,20.33,8.96,210.1,452,2212,294,0.22,14.626,121.6,11.9
20-02-2020,09:17:29,20.33,8.96,210.2,452,2212,294,0.22,14.629,121.5,11.8
20-02-2020,09:17:39,20.34,8.96,210.4,452,2212,294,0.22,14.628,121.5,11.8
20-02-2020,09:17:49,20.34,8.96,210.5,452,2212,294,0.22,14.626,121.3,12.9
20-02-2020,09:17:59,20.34,8.95,210.6,452,2212,294,0.22,14.63,121.3,11.9
20-02-2020,09:18:09,20.34,8.95,210.8,452,2212,294,0.22,14.627,121.2,11.9
20-02-2020,09:18:19,20.34,8.95,211,452,2212,294,0.22,14.629,121.1,12.4
20-02-2020,09:18:29,20.34,8.95,210.9,452,2212,294,0.22,14.628,121.1,11.7
20-02-2020,09:18:39,20.34,8.95,211,452,2212,294,0.22,14.629,121,11.7
20-02-2020,09:18:49,20.34,8.95,211,452,2212,294,0.22,14.629,121,11.9
20-02-2020,09:18:59,20.34,8.95,211.1,452,2212,294,0.22,14.63,120.9,12
20-02-2020,09:19:09,20.34,8.95,211.3,452,2212,294,0.22,14.627,120.9,12.1
20-02-2020,09:19:19,20.34,8.95,211.3,452,2212,294,0.22,14.629,120.9,12.3
20-02-2020,09:19:29,20.34,8.95,211.4,452,2212,294,0.22,14.628,120.8,12.1
20-02-2020,09:19:39,20.35,8.95,211.5,452,2212,294,0.22,14.63,120.8,11.9
20-02-2020,09:19:49,20.35,8.95,211.7,452,2212,294,0.22,14.63,120.8,11.9
20-02-2020,09:19:59,20.35,8.95,211.6,452,2212,294,0.22,14.633,120.8,11.8
20-02-2020,09:20:09,20.35,8.95,211.7,452,2212,294,0.22,14.632,120.8,12
20-02-2020,09:20:19,20.35,8.94,211.8,452,2212,294,0.22,14.632,120.7,11.8
20-02-2020,09:20:29,20.35,8.94,211.9,452,2212,294,0.22,14.632,120.8,12.4
20-02-2020,09:20:39,20.35,8.95,211.9,452,2212,294,0.22,14.633,120.7,12.5
20-02-2020,09:20:49,20.35,8.95,211.9,452,2212,294,0.22,14.635,120.7,11.9
20-02-2020,09:20:59,20.35,8.94,212.2,452,2212,294,0.22,14.635,120.7,11.8
20-02-2020,09:21:09,20.35,8.94,212.1,452,2212,294,0.22,14.632,120.7,12
20-02-2020,09:21:19,20.35,8.95,212.1,452,2212,294,0.22,14.633,120.7,11.9
20-02-2020,09:21:29,20.35,8.94,212.2,452,2212,294,0.22,14.635,120.7,12.1
20-02-2020,09:21:39,20.35,8.94,212.3,452,2212,294,0.22,14.638,120.7,12.2
20-02-2020,09:21:49,20.35,8.95,212.3,453,2208,294,0.22,14.636,120.7,12.2
20-02-2020,09:21:59,20.35,8.94,212.4,453,2208,294,0.22,14.637,120.6,12.2
20-02-2020,09:22:09,20.35,8.94,212.5,452,2212,294,0.22,14.636,120.7,12.2
20-02-2020,09:22:19,20.36,8.94,212.6,453,2208,294,0.22,14.638,120.6,12
20-02-2020,09:22:29,20.36,8.94,212.6,453,2208,294,0.22,14.638,120.6,11.8
20-02-2020,09:22:39,20.35,8.94,212.5,453,2208,294,0.22,14.639,120.6,11.9
20-02-2020,09:22:49,20.35,8.94,212.7,453,2208,294,0.22,14.639,120.6,12.7
20-02-2020,09:22:59,20.35,8.94,212.6,453,2208,294,0.22,14.638,120.6,11.8
20-02-2020,09:23:09,20.35,8.94,212.9,453,2208,294,0.22,14.643,120.6,11.9
20-02-2020,09:23:19,20.35,8.94,212.8,453,2208,294,0.22,14.642,120.6,12
20-02-2020,09:23:29,20.35,8.94,212.8,452,2212,294,0.22,14.642,120.6,12.3
20-02-2020,09:23:39,20.35,8.94,212.9,453,2208,294,0.22,14.641,120.7,11.9
20-02-2020,09:23:49,20.35,8.94,212.9,453,2208,294,0.22,14.641,120.7,12.1
20-02-2020,09:23:59,20.35,8.94,212.9,452,2212,294,0.22,14.64,120.6,13.2
20-02-2020,09:24:09,20.35,8.94,212.9,452,2212,294,0.22,14.643,120.6,12
20-02-2020,09:24:19,20.35,8.94,212.9,452,2212,294,0.22,14.643,120.6,12.4
20-02-2020,09:24:29,20.35,8.94,213.1,453,2208,294,0.22,14.645,120.7,11.7
20-02-2020,09:24:39,20.35,8.94,213.1,452,2212,294,0.22,14.647,120.7,11.9
20-02-2020,09:24:49,20.35,8.94,213,452,2212,294,0.22,14.647,120.7,12.3
20-02-2020,09:24:59,20.35,8.94,213.2,453,2208,294,0.22,14.646,120.7,11.8
20-02-2020,09:25:09,20.35,8.94,213,453,2208,294,0.22,14.644,120.7,11.7
20-02-2020,09:25:19,20.35,8.94,213.1,452,2212,294,0.22,14.644,120.9,11.8
20-02-2020,09:25:29,20.36,8.94,213.1,453,2208,294,0.22,14.645,120.9,13.7
20-02-2020,09:25:39,20.36,8.94,213.2,453,2208,294,0.22,14.648,120.9,12.3
20-02-2020,09:25:49,20.36,8.94,213.2,453,2208,294,0.22,14.646,120.8,11.8
20-02-2020,09:25:59,20.36,8.94,213.1,453,2208,294,0.22,14.649,120.8,11.7
20-02-2020,09:26:09,20.36,8.94,213.2,452,2212,294,0.22,14.647,120.9,11.8
20-02-2020,09:26:19,20.36,8.94,213.3,452,2212,294,0.22,14.645,120.9,12.1
20-02-2020,09:26:29,20.36,8.94,213.3,453,2208,294,0.22,14.647,120.9,11.8
20-02-2020,09:26:39,20.36,8.94,213.4,453,2208,294,0.22,14.65,120.9,13.9
20-02-2020,09:26:49,20.36,8.95,213.3,452,2212,294,0.22,14.65,121,12.4
20-02-2020,09:26:59,20.36,8.94,213.4,452,2212,294,0.22,14.647,121,11.9
20-02-2020,09:27:09,20.36,8.94,213.5,452,2212,294,0.22,14.652,121,12
20-02-2020,09:27:19,20.36,8.95,213.4,452,2212,294,0.22,14.65,121.1,11.8
20-02-2020,09:27:29,20.36,8.95,213.4,452,2212,294,0.22,14.652,121.2,14.9
20-02-2020,09:27:39,20.36,8.95,213.4,452,2212,294,0.22,14.652,121.3,11.6
20-02-2020,09:27:49,20.36,8.95,213.2,452,2212,294,0.22,14.654,121.4,11.6
20-02-2020,09:27:59,20.36,8.96,213.2,452,2212,294,0.22,14.654,121.5,13.2
20-02-2020,09:28:09,20.36,8.95,213.4,452,2212,294,0.22,14.654,121.7,16.3
20-02-2020,09:28:19,20.36,8.95,213.5,452,2212,294,0.22,14.651,121.7,11.5
20-02-2020,09:28:29,20.36,8.95,213.5,453,2208,295,0.22,14.65,121.7,11.7
20-02-2020,09:28:39,20.37,8.96,213.4,453,2208,295,0.22,14.651,121.8,11.6
20-02-2020,09:28:49,20.37,8.95,213.6,453,2208,295,0.22,14.655,121.7,11.6
20-02-2020,09:28:59,20.37,8.95,213.6,453,2208,295,0.22,14.654,121.8,11.6
20-02-2020,09:29:09,20.37,8.95,213.6,453,2208,295,0.22,14.656,121.8,11.7
20-02-2020,09:29:19,20.37,8.95,213.6,453,2208,295,0.22,14.659,121.8,11.5
20-02-2020,09:29:29,20.37,8.95,213.8,453,2208,294,0.22,14.656,121.7,11.5
20-02-2020,09:29:39,20.37,8.95,213.8,453,2208,294,0.22,14.656,121.8,11.7
20-02-2020,09:29:49,20.37,8.95,213.8,453,2208,295,0.22,14.661,121.8,11.3
20-02-2020,09:29:59,20.37,8.95,213.7,453,2208,295,0.22,14.659,121.8,11.7
20-02-2020,09:30:09,20.37,8.95,214,453,2208,295,0.22,14.66,121.8,11.5
20-02-2020,09:30:19,20.37,8.95,213.9,453,2208,295,0.22,14.661,121.8,11.6
20-02-2020,09:30:29,20.37,8.95,214,453,2208,295,0.22,14.664,121.8,11.6
20-02-2020,09:30:39,20.37,8.95,214,453,2208,295,0.22,14.665,121.9,11.8
20-02-2020,09:30:49,20.37,8.95,213.9,453,2208,294,0.22,14.664,121.9,11.6
20-02-2020,09:30:59,20.37,8.96,213.9,453,2208,295,0.22,14.664,121.9,17.1
20-02-2020,09:31:09,20.37,8.96,213.9,453,2208,294,0.22,14.661,122,11.6
20-02-2020,09:31:19,20.37,8.95,213.9,453,2208,295,0.22,14.665,122.1,11.6
20-02-2020,09:31:29,20.38,8.96,214.1,453,2208,294,0.22,14.667,122.1,11.8
20-02-2020,09:31:39,20.38,8.96,214.1,453,2208,294,0.22,14.668,122.1,11.7
20-02-2020,09:31:49,20.38,8.96,214,453,2208,294,0.22,14.667,122.1,11.4
20-02-2020,09:31:59,20.38,8.96,214.1,453,2208,295,0.22,14.666,122.2,11.6
20-02-2020,09:32:09,20.38,8.96,214.1,453,2208,294,0.22,14.669,122.2,11.9
20-02-2020,09:32:19,20.38,8.96,214,453,2208,294,0.22,14.67,122.3,11.6
20-02-2020,09:32:29,20.38,8.96,214.3,453,2208,294,0.22,14.669,122.3,11.4
20-02-2020,09:32:39,20.38,8.96,214.3,453,2208,294,0.22,14.669,122.3,11.5
20-02-2020,09:32:49,20.38,8.96,214.3,453,2208,294,0.22,14.67,122.4,11.7
20-02-2020,09:32:59,20.38,8.96,214.3,453,2208,294,0.22,14.671,122.4,11.4
20-02-2020,09:33:09,20.38,8.96,214.2,453,2208,294,0.22,14.673,122.4,13.1
20-02-2020,09:33:19,20.38,8.96,214.3,453,2208,294,0.22,14.671,122.4,11.7
20-02-2020,09:33:29,20.38,8.96,214.5,453,2208,295,0.22,14.671,122.4,12
20-02-2020,09:33:39,20.39,8.96,214.4,453,2208,295,0.22,14.671,122.5,11.5
20-02-2020,09:33:49,20.39,8.95,214.5,453,2208,294,0.22,14.672,122.4,11.4
20-02-2020,09:33:59,20.39,8.95,214.7,453,2208,294,0.22,14.672,122.4,11.5
20-02-2020,09:34:09,20.39,8.95,214.6,453,2208,294,0.22,14.675,122.3,11.5
20-02-2020,09:34:19,20.39,8.95,214.8,453,2208,294,0.22,14.675,122.2,11.5
20-02-2020,09:34:29,20.39,8.94,214.9,453,2208,295,0.22,14.675,122.1,11.8
20-02-2020,09:34:39,20.39,8.94,214.9,453,2208,295,0.22,14.673,122.1,11.6
20-02-2020,09:34:49,20.39,8.95,214.7,453,2208,295,0.22,14.675,122.1,11.3
20-02-2020,09:34:59,20.39,8.94,214.9,453,2208,295,0.22,14.676,122.1,11.5
20-02-2020,09:35:09,20.39,8.94,214.9,453,2208,295,0.22,14.678,121.9,13.1
20-02-2020,09:35:19,20.39,8.94,214.8,453,2208,295,0.22,14.679,121.9,11.5
20-02-2020,09:35:29,20.39,8.94,214.9,453,2208,295,0.22,14.679,121.8,12.4
20-02-2020,09:35:39,20.4,8.94,214.9,453,2208,294,0.22,14.677,121.9,11.2
20-02-2020,09:35:49,20.39,8.94,215.1,453,2208,295,0.22,14.678,121.8,11.5
20-02-2020,09:35:59,20.39,8.94,215.1,453,2208,295,0.22,14.68,121.8,11.6
20-02-2020,09:36:09,20.4,8.94,215.1,453,2208,295,0.22,14.683,121.9,11.5
20-02-2020,09:36:19,20.39,8.93,215.4,453,2208,295,0.22,14.683,121.8,11.7
20-02-2020,09:36:29,20.39,8.94,215.1,453,2208,295,0.22,14.681,121.7,11.7
20-02-2020,09:36:39,20.39,8.93,215.2,454,2203,295,0.22,14.683,121.7,11.5
20-02-2020,09:36:49,20.39,8.93,215.5,454,2203,295,0.22,14.686,121.5,12.3
20-02-2020,09:36:59,20.39,8.92,215.5,454,2203,295,0.22,14.684,121.5,11.7
20-02-2020,09:37:09,20.39,8.92,215.5,454,2203,295,0.22,14.686,121.3,11.9
20-02-2020,09:37:19,20.39,8.92,215.6,456,2193,296,0.22,14.684,121.1,11.8
20-02-2020,09:37:29,20.39,8.91,215.5,456,2193,296,0.22,14.685,121.2,11.5
20-02-2020,09:37:39,20.39,8.91,215.5,456,2193,296,0.22,14.688,120.9,11.5
20-02-2020,09:37:49,20.39,8.89,215.7,458,2183,298,0.22,14.69,120.7,11.8
20-02-2020,09:37:59,20.39,8.88,216,459,2179,298,0.22,14.688,120.4,12
20-02-2020,09:38:09,20.39,8.88,215.9,460,2174,299,0.22,14.689,120.2,12.1
20-02-2020,09:38:19,20.39,8.86,216,461,2169,300,0.22,14.688,120,12.1
20-02-2020,09:38:29,20.4,8.87,215.8,461,2169,300,0.22,14.69,119.8,12.1
20-02-2020,09:38:39,20.39,8.85,216.1,462,2165,301,0.22,14.691,119.5,12.4
20-02-2020,09:38:49,20.39,8.85,215.7,463,2160,301,0.22,14.689,119.5,12.2
20-02-2020,09:38:59,20.39,8.84,215.8,463,2160,301,0.22,14.69,119.3,12.3
20-02-2020,09:39:09,20.41,8.85,215.5,464,2155,302,0.22,14.689,119.2,12.4
20-02-2020,09:39:19,20.4,8.84,215.3,464,2155,302,0.22,14.691,119.1,15.8
20-02-2020,09:39:29,20.4,8.84,215,464,2155,302,0.22,14.693,119.1,13.6
20-02-2020,09:39:39,20.39,8.84,215,464,2155,302,0.22,14.693,118.8,12.2
20-02-2020,09:39:49,20.4,8.84,214.9,464,2155,302,0.22,14.691,119,12.4
20-02-2020,09:39:59,20.39,8.83,214.8,464,2155,302,0.22,14.692,118.8,14.4
20-02-2020,09:40:09,20.39,8.83,214.6,464,2155,301,0.22,14.69,118.7,12.2
20-02-2020,09:40:19,20.39,8.83,214.5,464,2155,301,0.22,14.691,118.6,12.2
20-02-2020,09:40:29,20.4,8.84,214.1,463,2160,301,0.22,14.692,118.8,12.7
20-02-2020,09:40:39,20.39,8.84,214,464,2155,301,0.22,14.695,118.8,14.6
20-02-2020,09:40:49,20.41,8.85,213.6,462,2165,300,0.22,14.693,119,12.3
20-02-2020,09:40:59,20.41,8.85,213.2,462,2165,301,0.22,14.695,119.3,12.5
20-02-2020,09:41:09,20.41,8.86,213,462,2165,300,0.22,14.696,119.2,12.8
20-02-2020,09:41:19,20.41,8.86,212.6,462,2165,300,0.22,14.695,119.3,12.1
20-02-2020,09:41:29,20.41,8.86,212.7,462,2165,300,0.22,14.692,119.5,13.1
20-02-2020,09:41:39,20.41,8.87,212.2,461,2169,299,0.22,14.694,119.8,12
20-02-2020,09:41:49,20.4,8.86,212.3,461,2169,299,0.22,14.695,119.8,12.4
20-02-2020,09:41:59,20.41,8.87,212,460,2174,299,0.22,14.694,119.9,11.9
20-02-2020,09:42:09,20.42,8.89,211.6,459,2179,298,0.22,14.698,120.1,12.2
20-02-2020,09:42:19,20.42,8.89,211.5,459,2179,298,0.22,14.699,120.7,12.4
20-02-2020,09:42:29,20.42,8.9,211,457,2188,297,0.22,14.696,120.7,12.4
20-02-2020,09:42:39,20.42,8.91,210.8,457,2188,297,0.22,14.695,121.1,12
20-02-2020,09:42:49,20.43,8.93,210.4,455,2198,296,0.22,14.693,121.6,16
20-02-2020,09:42:59,20.45,8.95,210,455,2198,296,0.22,14.693,122.7,11.8
20-02-2020,09:43:09,20.45,8.95,210,455,2198,296,0.22,14.698,123.1,11.6
20-02-2020,09:43:19,20.44,8.95,209.8,455,2198,296,0.22,14.697,123.6,11.8
20-02-2020,09:43:29,20.42,8.94,209.9,456,2193,297,0.22,14.696,123.2,11.8
20-02-2020,09:43:39,20.41,8.93,210.3,457,2188,297,0.22,14.696,123,12.1
20-02-2020,09:43:49,20.42,8.93,210.2,457,2188,297,0.22,14.693,123.2,12.4
20-02-2020,09:43:59,20.43,8.95,209.6,456,2193,296,0.22,14.694,123.5,13.1
20-02-2020,09:44:09,20.42,8.93,210.1,458,2183,298,0.22,14.694,123.3,12.3
20-02-2020,09:44:19,20.42,8.92,210.2,458,2183,297,0.22,14.695,123.1,12.1
20-02-2020,09:44:29,20.41,8.91,210.4,460,2174,299,0.22,14.694,122.9,12.3
20-02-2020,09:44:39,20.43,8.93,209.6,458,2183,298,0.22,14.694,123.3,12
20-02-2020,09:44:49,20.43,8.92,210.1,459,2179,298,0.22,14.695,123.8,12.1
20-02-2020,09:44:59,20.46,8.95,209.3,456,2193,297,0.22,14.695,124,12
20-02-2020,09:45:09,20.46,8.95,209.3,457,2188,297,0.22,14.696,124.6,12
20-02-2020,09:45:19,20.46,8.95,209.3,456,2193,297,0.22,14.698,124.6,12.2
20-02-2020,09:45:29,20.47,8.94,209.4,459,2179,298,0.22,14.696,124.6,11.8
20-02-2020,09:45:39,20.47,8.94,209.5,459,2179,298,0.22,14.695,124.8,12.1
20-02-2020,09:45:49,20.46,8.92,209.8,461,2169,299,0.22,14.697,124.7,12.6
20-02-2020,09:45:59,20.48,8.94,209,460,2174,299,0.22,14.698,124.9,12.3
20-02-2020,09:46:09,20.5,8.96,208.5,457,2188,297,0.22,14.697,125.6,11.9
20-02-2020,09:46:19,20.51,8.98,208.2,455,2198,296,0.22,14.698,125.9,11.8
20-02-2020,09:46:29,20.5,8.95,208.6,457,2188,297,0.22,14.7,125.7,11.6
20-02-2020,09:46:39,20.49,8.93,209.1,460,2174,299,0.22,14.695,125.7,13.6
